vendor,sku,name,description,price_brl,source_pdf,source_page,handle,price_amp,price_ort,price_final_brl,price_confidence,image_url,match_url_amp,match_url_ort
Ortho Pauher,55.000,• Com geração total de kWh,• Com geração total de  kWh.,,Catálogo Ortho Pauher.pdf,5,ortho-pauher-com-geracao-total-de-kwh,135.87,275.00,205.44,avg2,,https://www.lojadoamputado.com.br/meias-para-coto/meia-amputacao-parcial-pe,https://www.lojaortopedica.com.br/produto/kit-de-higiene-para-amputados-ortho-pauher
Ortho Pauher,3040-9090,81. / 11. 5078-0800 @orthopauher,81.  / 11. 5078-0800 @orthopauher,,Catálogo Ortho Pauher.pdf,6,ortho-pauher-81-11-5078-0800-orthopauher,,,,none,,,
Ortho Pauher,9180-4058,Para Você! 81. 9 @orthopauher,para Você! 81. 9  @orthopauher,,Catálogo Ortho Pauher.pdf,6,ortho-pauher-para-voce-81-9-orthopauher,858.90,,858.90,single,,https://www.lojadoamputado.com.br/liner-para-amputados/liner-para-braco-sem-conexao-siligel-liner-7sl40b-2025-04-11-15-55-52,
Ortho Pauher,812205,SAC 08000 comercial@orthopauher.com /orthopauher,SAC 08000  comercial@orthopauher.com /orthopauher,,Catálogo Ortho Pauher.pdf,6,ortho-pauher-sac-08000-comercial-orthopauher-com-orthopauher,,,,none,,,
Ortho Pauher,3674-0080,(11) | Fax.: (11) 3672-4094,(11)  | Fax.: (11) 3672-4094,,Catálogo Ortho Pauher.pdf,8,ortho-pauher-11-fax-11-3672-4094,,,,none,,,
Ortho Pauher,SOFT-PAD,CALCANHEIRA FEMININA PARA CONFORTO CALCANHEIRA PARA DESVIO,CALCANHEIRA FEMININA  PARA CONFORTO CALCANHEIRA PARA DESVIO,,Catálogo Ortho Pauher.pdf,15,ortho-pauher-calcanheira-feminina-para-conforto-calcanheira-para-desvio,,,,none,,,
Ortho Pauher,SOFT-GEL,CALCANHEIRA PAUHERSUPPORT CALCANHEIRA,CALCANHEIRA PAUHERSUPPORT CALCANHEIRA,,Catálogo Ortho Pauher.pdf,16,ortho-pauher-calcanheira-pauhersupport-calcanheira,,,,none,,,
Ortho Pauher,ANTI-IMPACTO,SOFT-GEL COM ARCO E PILOTO COM PILOTO,SOFT-GEL COM ARCO E PILOTO COM PILOTO,,Catálogo Ortho Pauher.pdf,17,ortho-pauher-soft-gel-com-arco-e-piloto-com-piloto,,,,none,,,
Ortho Pauher,10-15-20,7007 (D) COMPENSAÇÃO 5--30MM ARCO TERAPÊUTICO ARCO TERAPÊUTICO,7007 (D) COMPENSAÇÃO 5--30MM ARCO TERAPÊUTICO ARCO TERAPÊUTICO,,Catálogo Ortho Pauher.pdf,18,ortho-pauher-7007-d-compensacao-5-30mm-arco-terapeutico-arco-terapeutico,,,,none,,,
Ortho Pauher,TAM-MASC,TAM - FEM,TAM - FEM,,Catálogo Ortho Pauher.pdf,21,ortho-pauher-tam-fem,329.16,275.00,302.08,avg2,,https://www.lojadoamputado.com.br/meias-para-coto/meia-coto-amputacao-transtibial-ortho-pauer,https://www.lojaortopedica.com.br/produto/kit-de-higiene-para-amputados-ortho-pauher
Ortho Pauher,33-39,38-44,38-44,,Catálogo Ortho Pauher.pdf,21,ortho-pauher-38-44,,,,none,,,
Ortho Pauher,ANTI-EMBOLISMO,PARA VIAGEM,PARA VIAGEM,,Catálogo Ortho Pauher.pdf,35,ortho-pauher-para-viagem,,,,none,,,
Ortho Pauher,ANTI-TROMBO,Travelsock,travelsock,,Catálogo Ortho Pauher.pdf,35,ortho-pauher-travelsock,,,,none,,,
Ortho Pauher,20-30,COMPRESSÃO / 30-40 mmHg,COMPRESSÃO  / 30-40 mmHg,,Catálogo Ortho Pauher.pdf,36,ortho-pauher-compressao-30-40-mmhg,,,,none,,,
Ortho Pauher,20-30HG,• COP118/ / CURTO E LONGO Entenda a tecnologia da meia pró-diabetic,"• COP118/ / CURTO E LONGO Entenda a tecnologia da meia pró-diabetic,",,Catálogo Ortho Pauher.pdf,36,ortho-pauher-cop118-curto-e-longo-entenda-a-tecnologia-da-meia-pro-diabetic,,,,none,,,
Ortho Pauher,30-40HG,"• COP119/ / CURTO E LONGO revolucionária em conforto, proteção e saúde","• COP119/ / CURTO E LONGO revolucionária em conforto, proteção e saúde.",,Catálogo Ortho Pauher.pdf,36,ortho-pauher-cop119-curto-e-longo-revolucionaria-em-conforto-protecao-e-saude,269.76,,269.76,single,,https://www.lojadoamputado.com.br/acessorios-para-protese/kit-de-higiene-para-amputados-3-em-1,
Ortho Pauher,37-38,/ 39-40 / 41-42 / 43-44,/ 39-40 / 41-42 / 43-44,,Catálogo Ortho Pauher.pdf,42,ortho-pauher-39-40-41-42-43-44,,,,none,,,
Ortho Pauher,33-34,/ 35-36/ 37-38/ 39-40 TOKYO BROWN BLACK BLUE,/ 35-36/ 37-38/ 39-40 TOKYO BROWN BLACK BLUE,,Catálogo Ortho Pauher.pdf,42,ortho-pauher-35-36-37-38-39-40-tokyo-brown-black-blue,,,,none,,,
Ortho Pauher,ULTRA-HIDRATANTE,CREME,CREME,,Catálogo Ortho Pauher.pdf,52,ortho-pauher-creme,,,,none,,,
Ortho Pauher,MULTI-USO,AC140 BOLSA TÉRMICA GEL BOLSA TÉRMICA GEL PARA DEDOS AC142 BOLSA TÉRMICA GEL PARA LOMBAR,AC140 BOLSA TÉRMICA GEL  BOLSA TÉRMICA GEL PARA DEDOS AC142 BOLSA TÉRMICA GEL PARA LOMBAR,,Catálogo Ortho Pauher.pdf,58,ortho-pauher-ac140-bolsa-termica-gel-bolsa-termica-gel-para-dedos-ac142-bolsa-termica-gel-para-lomba,,,,none,,,
Ortho Pauher,PRO-DIABETIC,MEIAS CASUAIS MEIAS MEIAS COMPRESSIVAS,MEIAS CASUAIS MEIAS  MEIAS COMPRESSIVAS,,Catálogo Ortho Pauher.pdf,74,ortho-pauher-meias-casuais-meias-meias-compressivas,,,,none,,,
Ortho Pauher,ANTI-DECUBITUS,INFLÁVEL COM,INFLÁVEL  COM,,Catálogo Ortho Pauher.pdf,81,ortho-pauher-inflavel-com,,,,none,,,
Ortho Pauher,REF.809,ADULTO - TAM. ÚNICO,ADULTO  - TAM. ÚNICO,,Catálogo Ortho Pauher.pdf,83,ortho-pauher-adulto-tam-unico,329.16,275.00,302.08,avg2,,https://www.lojadoamputado.com.br/meias-para-coto/meia-coto-amputacao-transtibial-ortho-pauer,https://www.lojaortopedica.com.br/produto/kit-de-higiene-para-amputados-ortho-pauher
Ortho Pauher,REF.800,ADULTO /805 - TAM. P-M-G aumentando a possibilidade de,ADULTO /805 - TAM. P-M-G aumentando a possibilidade de,,Catálogo Ortho Pauher.pdf,83,ortho-pauher-adulto-805-tam-p-m-g-aumentando-a-possibilidade-de,1646.36,,1646.36,single,,https://www.lojadoamputado.com.br/liner-slca-400-ortho-pauher-siligel-transfemoral-e-transtibial-com-aneis-de-vedacao,
Ortho Pauher,CRO-PE,11831,11831,,Catálogo Ortho Pauher.pdf,87,ortho-pauher-11831,,,,none,,,
Ortho Pauher,HEMI-FACE,KIT TRANSPARENTE,KIT  TRANSPARENTE,,Catálogo Ortho Pauher.pdf,88,ortho-pauher-kit-transparente,,,,none,,,
Ortho Pauher,ANTI-BURST,INCLUSA ATÉ 300KG,INCLUSA ATÉ 300KG,,Catálogo Ortho Pauher.pdf,94,ortho-pauher-inclusa-ate-300kg,,,,none,,,
Ortho Pauher,38-54,"Formato do seio firmemente no lugar, é possível agora 2861 TAMANHO","formato do seio firmemente no lugar, é possível agora 2861 TAMANHO",,Catálogo Ortho Pauher.pdf,103,ortho-pauher-formato-do-seio-firmemente-no-lugar-e-possivel-agora-2861-tamanho,,,,none,,,
Ortho Pauher,38-56,TAMANHO,TAMANHO  2128,,Catálogo Ortho Pauher.pdf,103,ortho-pauher-tamanho,,,,none,,,
Ortho Pauher,38-48,2126 TAMANHO TAMANHO 42-52 TAMANHO 42-54,2126 TAMANHO  TAMANHO 42-52 TAMANHO 42-54,,Catálogo Ortho Pauher.pdf,103,ortho-pauher-2126-tamanho-tamanho-42-52-tamanho-42-54,,,,none,,,
Ortho Pauher,38-50,TAMANHO TAMANHO 38-48,TAMANHO  TAMANHO 38-48,,Catálogo Ortho Pauher.pdf,104,ortho-pauher-tamanho-tamanho-38-48,,,,none,,,
Ortho Pauher,42-52,TAMANHO TAMANHO 38-52,TAMANHO  TAMANHO 38-52,,Catálogo Ortho Pauher.pdf,104,ortho-pauher-tamanho-tamanho-38-52,,,,none,,,
Ortho Pauher,44-54,"De peso provocado pela 85% NYLON, 15% SPANDEX 63% VISCOSE, 34% POLIÉSTER, PRETO TAMANHO","de peso provocado pela 85% NYLON, 15% SPANDEX 63% VISCOSE, 34% POLIÉSTER, PRETO TAMANHO",,Catálogo Ortho Pauher.pdf,104,ortho-pauher-de-peso-provocado-pela-85-nylon-15-spandex-63-viscose-34-poliester-preto-tamanho,,,,none,,,
Ortho Pauher,38-42,Posturais causados pela TAMANHO,posturais causados pela TAMANHO,,Catálogo Ortho Pauher.pdf,104,ortho-pauher-posturais-causados-pela-tamanho,,,,none,,,
