Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
prokinetics-ou-br-artic-tornoz-single-action-1-mola-tam-m-esq-ou-dir-aco-un,"Ou BR Artic. tornoz. SINGLE ACTION, 1 mola, tam. M, ESQ. ou DIR., aço (un)","<p>Ou BR Artic. tornoz. SINGLE ACTION, 1 mola, tam. M, ESQ. ou DIR., aço (un) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,3225-BL,shopify,0,deny,manual,,TRUE,TRUE,,"Ou BR Artic. tornoz. SINGLE ACTION, 1 mola, tam. M, ESQ. ou DIR., aço (un)",draft
prokinetics-l-r-artic-safety-stride-a6-lado-esq-ou-dir-kit,"L / R Artic. Safety Stride A6, lado ESQ. ou DIR (KIT)","<p>L / R Artic. Safety Stride A6, lado ESQ. ou DIR (KIT) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,SCSY-9005-A6,shopify,0,deny,manual,,TRUE,TRUE,,"L / R Artic. Safety Stride A6, lado ESQ. ou DIR (KIT)",draft
prokinetics-b6-artic-full-stride-a6-kit,/ B6 Artic. Full Stride A6 (KIT),<p>/ B6 Artic. Full Stride A6 (KIT) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>,ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,SCSY-9006-A6,shopify,0,deny,manual,1299.88,TRUE,TRUE,,/ B6 Artic. Full Stride A6 (KIT),active
prokinetics-a6-artic-full-stride-pneum-gx-75-n-lado-esq-ou-dir-kit,"A6- Artic. Full Stride pneum. GX 75 N, lado ESQ. ou DIR. (KIT)","<p>A6- Artic. Full Stride pneum. GX 75 N, lado ESQ. ou DIR. (KIT) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,SCSY-9006-GX,shopify,0,deny,manual,,TRUE,TRUE,,"A6- Artic. Full Stride pneum. GX 75 N, lado ESQ. ou DIR. (KIT)",draft
prokinetics-reforco-de-carbono-compcore-r-15-mm-pequeno-par,"Reforço de carbono COMPCORE® 1,5 mm – pequeno (par)","<p>Reforço de carbono COMPCORE® 1,5 mm – pequeno (par) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,MCC-1000,shopify,0,deny,manual,,TRUE,TRUE,,"Reforço de carbono COMPCORE® 1,5 mm – pequeno (par)",draft
prokinetics-reforco-de-carbono-compcore-r-15-mm-medio-par,"Reforço de carbono COMPCORE® 1,5 mm – médio (par)","<p>Reforço de carbono COMPCORE® 1,5 mm – médio (par) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,MCC-1010,shopify,0,deny,manual,,TRUE,TRUE,,"Reforço de carbono COMPCORE® 1,5 mm – médio (par)",draft
prokinetics-reforco-de-carbono-compcore-r-15-mm-grande-par,"Reforço de carbono COMPCORE® 1,5 mm – grande (par)","<p>Reforço de carbono COMPCORE® 1,5 mm – grande (par) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,MCC-1020,shopify,0,deny,manual,,TRUE,TRUE,,"Reforço de carbono COMPCORE® 1,5 mm – grande (par)",draft
prokinetics-l-ou-r-gatilho-lateral-cabo-para-1003-ou-1017-esq-ou-dir-kit,"/L ou R Gatilho lateral/cabo para 1003 ou 1017, ESQ. ou DIR. (kit)","<p>/L ou R Gatilho lateral/cabo para 1003 ou 1017, ESQ. ou DIR. (kit) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,MX-003-HD,shopify,0,deny,manual,,TRUE,TRUE,,"/L ou R Gatilho lateral/cabo para 1003 ou 1017, ESQ. ou DIR. (kit)",draft
prokinetics-folha-de-pva-metro,Folha de PVA (metro),<p>Folha de PVA (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>,ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9F80-100,shopify,0,deny,manual,850.00,TRUE,TRUE,,Folha de PVA (metro),active
prokinetics-tecido-fibra-de-vidro-330-g-m2-larg-100-cm-metro2-3200-ipi,"Tecido fibra de VIDRO 330 g/m², larg. 100 cm (metro²) 32,00 IPI*","<p>Tecido fibra de VIDRO 330 g/m², larg. 100 cm (metro²) 32,00 IPI* — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9N10-100,shopify,0,deny,manual,850.00,TRUE,TRUE,,"Tecido fibra de VIDRO 330 g/m², larg. 100 cm (metro²) 32,00 IPI*",active
prokinetics-tecido-fibra-de-carbono-vidro-340-g-m2-larg-100cm-metro2-14500-ipi,"Tecido fibra de CARBONO-VIDRO 340 g/m², larg.100cm (metro²) 145,00 IPI*","<p>Tecido fibra de CARBONO-VIDRO 340 g/m², larg.100cm (metro²) 145,00 IPI* — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9N12-100,shopify,0,deny,manual,850.00,TRUE,TRUE,,"Tecido fibra de CARBONO-VIDRO 340 g/m², larg.100cm (metro²) 145,00 IPI*",active
prokinetics-placa-flexivel-white-extra-soft-12-mm-40-x-40-cm-un-49300-ipi,"Placa FLEXÍVEL WHITE, extra-soft 12 mm, 40 x 40 cm (un) 493,00 IPI*","<p>Placa FLEXÍVEL WHITE, extra-soft 12 mm, 40 x 40 cm (un) 493,00 IPI* — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T62-12,shopify,0,deny,manual,,TRUE,TRUE,,"Placa FLEXÍVEL WHITE, extra-soft 12 mm, 40 x 40 cm (un) 493,00 IPI*",draft
prokinetics-folha-transfer-cubos-coloridos-fundo-colorido-metro,"Folha Transfer ""Cubos Coloridos"", fundo colorido (metro)","<p>Folha Transfer ""Cubos Coloridos"", fundo colorido (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-10-AZ,shopify,0,deny,manual,,TRUE,TRUE,,"Folha Transfer ""Cubos Coloridos"", fundo colorido (metro)",draft
prokinetics-folha-transfer-coracoes-fundo-branco-metro,"Folha Transfer ""Corações"", fundo branco (metro)","<p>Folha Transfer ""Corações"", fundo branco (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-12-BR,shopify,0,deny,manual,,TRUE,TRUE,,"Folha Transfer ""Corações"", fundo branco (metro)",draft
prokinetics-vm-folha-transfer-bijouterias-fundo-amarelo-am-vermelho-vm-metro,"/ VM Folha Transfer ""Bijouterias"", fundo amarelo AM / vermelho VM (metro)","<p>/ VM Folha Transfer ""Bijouterias"", fundo amarelo AM / vermelho VM (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-13-AM,shopify,0,deny,manual,,TRUE,TRUE,,"/ VM Folha Transfer ""Bijouterias"", fundo amarelo AM / vermelho VM (metro)",draft
prokinetics-vd-folha-transfer-camuflagem-fundo-cinza-cz-verde-vd-metro,"/ VD Folha Transfer ""Camuflagem"", fundo cinza CZ / verde VD (metro)","<p>/ VD Folha Transfer ""Camuflagem"", fundo cinza CZ / verde VD (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-15-CZ,shopify,0,deny,manual,,TRUE,TRUE,,"/ VD Folha Transfer ""Camuflagem"", fundo cinza CZ / verde VD (metro)",draft
prokinetics-folha-transfer-carbono-fundo-preto-branco-metro,"Folha Transfer ""Carbono"", fundo preto-branco (metro)","<p>Folha Transfer ""Carbono"", fundo preto-branco (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-16-PB,shopify,0,deny,manual,,TRUE,TRUE,,"Folha Transfer ""Carbono"", fundo preto-branco (metro)",draft
prokinetics-folha-transfer-cavalos-fundo-verde-metro,"Folha Transfer ""Cavalos"", fundo verde (metro)","<p>Folha Transfer ""Cavalos"", fundo verde (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-19-VD,shopify,0,deny,manual,,TRUE,TRUE,,"Folha Transfer ""Cavalos"", fundo verde (metro)",draft
prokinetics-folha-transfer-amarelo-fundo-amarelo-metro,"Folha Transfer ""Amarelo"", fundo amarelo (metro)","<p>Folha Transfer ""Amarelo"", fundo amarelo (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-20-AM,shopify,0,deny,manual,,TRUE,TRUE,,"Folha Transfer ""Amarelo"", fundo amarelo (metro)",draft
prokinetics-br-folha-transfer-ancoras-flores-fundo-azul-az-branco-br-metro,"/ BR Folha Transfer ""Ancoras/Flores"", fundo azul AZ / branco BR (metro)","<p>/ BR Folha Transfer ""Ancoras/Flores"", fundo azul AZ / branco BR (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-21-AZ,shopify,0,deny,manual,,TRUE,TRUE,,"/ BR Folha Transfer ""Ancoras/Flores"", fundo azul AZ / branco BR (metro)",draft
prokinetics-folha-transfer-universo-fundo-preto-metro,"Folha Transfer ""Universo"", fundo preto (metro)","<p>Folha Transfer ""Universo"", fundo preto (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-22-PR,shopify,0,deny,manual,,TRUE,TRUE,,"Folha Transfer ""Universo"", fundo preto (metro)",draft
prokinetics-rs-folha-transfer-polvo-fundo-azul-az-rosa-rs-metro,"/ RS Folha Transfer ""Polvo"", fundo azul AZ / rosa RS (metro)","<p>/ RS Folha Transfer ""Polvo"", fundo azul AZ / rosa RS (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-23-AZ,shopify,0,deny,manual,,TRUE,TRUE,,"/ RS Folha Transfer ""Polvo"", fundo azul AZ / rosa RS (metro)",draft
prokinetics-rs-folha-transfer-marinheiro-fundo-azul-az-rosa-rs-metro,"/ RS Folha Transfer ""Marinheiro"", fundo azul AZ / rosa RS (metro)","<p>/ RS Folha Transfer ""Marinheiro"", fundo azul AZ / rosa RS (metro) — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,9T90-25-AZ,shopify,0,deny,manual,,TRUE,TRUE,,"/ RS Folha Transfer ""Marinheiro"", fundo azul AZ / rosa RS (metro)",draft
prokinetics-lamina-surform-r-meia-cana-un-4900-ipi,"Lâmina SURFORM® meia-cana (un) 49,00 IPI*","<p>Lâmina SURFORM® meia-cana (un) 49,00 IPI* — distribuído pela minha prótese com nota fiscal e garantia de origem da ProKinetics.</p>",ProKinetics,Health & Beauty > Health Care > Mobility & Accessibility,,ProKinetics,TRUE,Título,Único,10L20-MC,shopify,0,deny,manual,,TRUE,TRUE,,"Lâmina SURFORM® meia-cana (un) 49,00 IPI*",draft
willowwood-pequeno-a3e0-6393,Pequeno A3E0-6393,<p>Pequeno A3E0-6393 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,A3E2-6393,shopify,0,deny,manual,,TRUE,TRUE,,Pequeno A3E0-6393,draft
willowwood-medio-a3e0-6390,Médio A3E0-6390,<p>Médio A3E0-6390 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,A3E2-6390,shopify,0,deny,manual,,TRUE,TRUE,,Médio A3E0-6390,draft
willowwood-medio-a3e0-6394,Médio + A3E0-6394,<p>Médio + A3E0-6394 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,A3E2-6394,shopify,0,deny,manual,,TRUE,TRUE,,Médio + A3E0-6394,draft
willowwood-grande-a3e0-6396,Grande A3E0-6396,<p>Grande A3E0-6396 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,A3E2-6396,shopify,0,deny,manual,,TRUE,TRUE,,Grande A3E0-6396,draft
willowwood-grande-a3e0-6398,Grande + A3E0-6398,<p>Grande + A3E0-6398 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,A3E2-6398,shopify,0,deny,manual,,TRUE,TRUE,,Grande + A3E0-6398,draft
willowwood-extra-grande-a3e0-6397,Extra Grande A3E0-6397,<p>Extra Grande A3E0-6397 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,A3E2-6397,shopify,0,deny,manual,,TRUE,TRUE,,Extra Grande A3E0-6397,draft
willowwood-pequeno-h350-6393,Pequeno H350-6393,<p>Pequeno H350-6393 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,H352-6393,shopify,0,deny,manual,,TRUE,TRUE,,Pequeno H350-6393,draft
willowwood-medio-h350-6390,Médio H350-6390,<p>Médio H350-6390 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,H352-6390,shopify,0,deny,manual,,TRUE,TRUE,,Médio H350-6390,draft
willowwood-medio-h350-6394,Médio + H350-6394,<p>Médio + H350-6394 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,H352-6394,shopify,0,deny,manual,,TRUE,TRUE,,Médio + H350-6394,draft
willowwood-grande-h350-6396,Grande H350-6396,<p>Grande H350-6396 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,H352-6396,shopify,0,deny,manual,,TRUE,TRUE,,Grande H350-6396,draft
willowwood-grande-h350-6398,Grande + H350-6398,<p>Grande + H350-6398 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,H352-6398,shopify,0,deny,manual,,TRUE,TRUE,,Grande + H350-6398,draft
willowwood-extra-grande-h350-6397,Extra Grande H350-6397,<p>Extra Grande H350-6397 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,H352-6397,shopify,0,deny,manual,,TRUE,TRUE,,Extra Grande H350-6397,draft
willowwood-grande-s350-6598-1,Grande + S350-6598-1,<p>Grande + S350-6598-1 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,S352-6598-1,shopify,0,deny,manual,,TRUE,TRUE,,Grande + S350-6598-1,draft
willowwood-pequeno-p350-6593,Pequeno P350-6593,<p>Pequeno P350-6593 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,P352-6593,shopify,0,deny,manual,,TRUE,TRUE,,Pequeno P350-6593,draft
willowwood-medio-p350-6590,Médio P350-6590,<p>Médio P350-6590 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,P352-6590,shopify,0,deny,manual,,TRUE,TRUE,,Médio P350-6590,draft
willowwood-medio-p350-6594,Médio + P350-6594,<p>Médio + P350-6594 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,P352-6594,shopify,0,deny,manual,,TRUE,TRUE,,Médio + P350-6594,draft
willowwood-grande-p350-6596,Grande P350-6596,<p>Grande P350-6596 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,P352-6596,shopify,0,deny,manual,,TRUE,TRUE,,Grande P350-6596,draft
willowwood-grande-p350-6598-medida-distal-medir-circunferencia-de-4-cm-da-extremidade-dist,Grande + P350-6598 Medida Distal - Medir circunferência de 4 cm da extremidade distal,<p>Grande + P350-6598 Medida Distal - Medir circunferência de 4 cm da extremidade distal — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,P352-6598,shopify,0,deny,manual,1914.48,TRUE,TRUE,,Grande + P350-6598 Medida Distal - Medir circunferência de 4 cm da extremidade distal,active
willowwood-extra-grande-p350-6597,Extra Grande P350-6597,<p>Extra Grande P350-6597 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,P352-6597,shopify,0,deny,manual,,TRUE,TRUE,,Extra Grande P350-6597,draft
willowwood-medida-proximal-medir-circunferencia-de-30-cm-da-extremidade-distal-medio-2-t35,Medida Proximal - Medir circunferência de 30 cm da extremidade distal Médio +2 T350-6594-2,<p>Medida Proximal - Medir circunferência de 30 cm da extremidade distal Médio +2 T350-6594-2 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,T352-6594-2,shopify,0,deny,manual,1914.48,TRUE,TRUE,,Medida Proximal - Medir circunferência de 30 cm da extremidade distal Médio +2 T350-6594-2,active
willowwood-grande-t350-6598-1,Grande + T350-6598-1,<p>Grande + T350-6598-1 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>,WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Título,Único,T352-6598-1,shopify,0,deny,manual,,TRUE,TRUE,,Grande + T350-6598-1,draft
